region,Time,sex,edu,agest,asfr
35,2050,f,e3,25,114.56465696649676
41,2050,f,e3,25,108.16551272680974
42,2050,f,e3,25,114.06119750032344
43,2050,f,e3,25,106.17429690154779
50,2050,f,e3,25,123.25143336359697
51,2050,f,e3,25,123.67468966639413
52,2050,f,e3,25,95.62954553920721
53,2050,f,e3,25,121.19063086264879
11,2055,f,e3,25,111.7549620411129
12,2055,f,e3,25,111.23389827260364
13,2055,f,e3,25,128.69515484462121
14,2055,f,e3,25,128.95740813572124
15,2055,f,e3,25,89.78410003712577
16,2055,f,e3,25,164.1885485685388
17,2055,f,e3,25,113.464394813819
21,2055,f,e3,25,90.61996988011448
22,2055,f,e3,25,87.60272661586286
23,2055,f,e3,25,94.78570580823956
24,2055,f,e3,25,101.04192805059732
25,2055,f,e3,25,97.93814320851672
26,2055,f,e3,25,93.72774088853632
27,2055,f,e3,25,84.21552064786142
28,2055,f,e3,25,102.12604880041427
29,2055,f,e3,25,95.15611471615472
31,2055,f,e3,25,102.99536760128342
32,2055,f,e3,25,113.06815388087554
33,2055,f,e3,25,106.85146941923482
35,2055,f,e3,25,114.56465696649676
41,2055,f,e3,25,108.16551272680974
42,2055,f,e3,25,114.06119750032344
43,2055,f,e3,25,106.17429690154779
50,2055,f,e3,25,123.25143336359697
51,2055,f,e3,25,123.67468966639413
52,2055,f,e3,25,95.62954553920721
53,2055,f,e3,25,121.19063086264879
11,2010,f,e4,25,81.46115161854746
12,2010,f,e4,25,82.9957243862327
13,2010,f,e4,25,97.05784325237202
14,2010,f,e4,25,86.56836900933891
15,2010,f,e4,25,75.70384409627891
16,2010,f,e4,25,82.92662747035875
17,2010,f,e4,25,94.05053207513495
21,2010,f,e4,25,71.39189126272352
22,2010,f,e4,25,82.40907301633405
23,2010,f,e4,25,74.80207265839601
24,2010,f,e4,25,78.02769756207358
25,2010,f,e4,25,74.72159096070759
26,2010,f,e4,25,68.80536681164229
27,2010,f,e4,25,74.93837891039267
28,2010,f,e4,25,66.84530383683577
29,2010,f,e4,25,66.58324474096652
31,2010,f,e4,25,72.75960233355904
32,2010,f,e4,25,74.18081734857692
33,2010,f,e4,25,82.93291711602797
35,2010,f,e4,25,85.7115723416716
41,2010,f,e4,25,82.00152007227804
42,2010,f,e4,25,77.03869405496458
43,2010,f,e4,25,76.56413005746586
50,2010,f,e4,25,100.91287577351096
51,2010,f,e4,25,90.365800887026
52,2010,f,e4,25,80.19926258757302
53,2010,f,e4,25,62.06476341238283
11,2015,f,e4,25,85.18508997825249
12,2015,f,e4,25,78.1543071303691
13,2015,f,e4,25,95.7694648021193
14,2015,f,e4,25,86.56836900933891
15,2015,f,e4,25,73.36248809330121
16,2015,f,e4,25,77.47092829467726
17,2015,f,e4,25,92.56552367394865
21,2015,f,e4,25,68.77543451487503
22,2015,f,e4,25,82.89099741993836
23,2015,f,e4,25,74.35415605565113
24,2015,f,e4,25,78.50347620574476
25,2015,f,e4,25,74.72159096070759
26,2015,f,e4,25,72.44800387814098
27,2015,f,e4,25,70.50653929741246
28,2015,f,e4,25,66.08135750727193
29,2015,f,e4,25,65.36525855668054
31,2015,f,e4,25,76.13256403114124
32,2015,f,e4,25,80.02536659422238
33,2015,f,e4,25,91.27836789499932
35,2015,f,e4,25,90.358585299955
41,2015,f,e4,25,86.3684649281982
42,2015,f,e4,25,84.94009857342247
43,2015,f,e4,25,85.01601454432898
50,2015,f,e4,25,100.91287577351096
51,2015,f,e4,25,90.365800887026
52,2015,f,e4,25,89.33588743932184
53,2015,f,e4,25,62.786446707875655
11,2020,f,e4,25,78.20270555380556
12,2020,f,e4,25,65.35913295415824
13,2020,f,e4,25,86.75081565035022
14,2020,f,e4,25,86.56836900933891
15,2020,f,e4,25,66.7286460848644
16,2020,f,e4,25,66.55952994331427
17,2020,f,e4,25,86.1304872688078
21,2020,f,e4,25,62.42118241295721
22,2020,f,e4,25,78.07175338389544
23,2020,f,e4,25,68.9791568227125
24,2020,f,e4,25,70.41523926333471
25,2020,f,e4,25,72.57441880666427
26,2020,f,e4,25,65.16272974514358
27,2020,f,e4,25,65.6718051741613
28,2020,f,e4,25,59.96978687076122
29,2020,f,e4,25,61.71130000382262
31,2020,f,e4,25,71.31404732030953
32,2020,f,e4,25,75.52955948218742
33,2020,f,e4,25,79.28178240022798
35,2020,f,e4,25,80.031889837103
41,2020,f,e4,25,79.57543959676686
42,2020,f,e4,25,85.43393635582609
43,2020,f,e4,25,77.0612997331637
50,2020,f,e4,25,100.91287577351096
51,2020,f,e4,25,90.365800887026
52,2020,f,e4,25,81.21444312665622
53,2020,f,e4,25,53.40456386646895
11,2025,f,e4,25,78.20270555380556
12,2025,f,e4,25,65.35913295415824
13,2025,f,e4,25,86.75081565035022
14,2025,f,e4,25,86.56836900933891
15,2025,f,e4,25,66.7286460848644
16,2025,f,e4,25,66.55952994331427
17,2025,f,e4,25,86.1304872688078
21,2025,f,e4,25,62.42118241295721
22,2025,f,e4,25,78.07175338389544
23,2025,f,e4,25,68.9791568227125
24,2025,f,e4,25,70.41523926333471
25,2025,f,e4,25,72.57441880666427
26,2025,f,e4,25,65.16272974514358
27,2025,f,e4,25,65.6718051741613
28,2025,f,e4,25,59.96978687076122
29,2025,f,e4,25,61.71130000382262
31,2025,f,e4,25,71.31404732030953
32,2025,f,e4,25,75.52955948218742
33,2025,f,e4,25,79.28178240022798
35,2025,f,e4,25,80.031889837103
41,2025,f,e4,25,79.57543959676686
42,2025,f,e4,25,85.43393635582609
43,2025,f,e4,25,77.0612997331637
50,2025,f,e4,25,100.91287577351096
51,2025,f,e4,25,90.365800887026
52,2025,f,e4,25,81.21444312665622
53,2025,f,e4,25,53.40456386646895
11,2030,f,e4,25,78.20270555380556
12,2030,f,e4,25,65.35913295415824
13,2030,f,e4,25,86.75081565035022
14,2030,f,e4,25,86.56836900933891
15,2030,f,e4,25,66.7286460848644
16,2030,f,e4,25,66.55952994331427
17,2030,f,e4,25,86.1304872688078
21,2030,f,e4,25,62.42118241295721
22,2030,f,e4,25,78.07175338389544
23,2030,f,e4,25,68.9791568227125
24,2030,f,e4,25,70.41523926333471
25,2030,f,e4,25,72.57441880666427
26,2030,f,e4,25,65.16272974514358
27,2030,f,e4,25,65.6718051741613
28,2030,f,e4,25,59.96978687076122
29,2030,f,e4,25,61.71130000382262
31,2030,f,e4,25,71.31404732030953
32,2030,f,e4,25,75.52955948218742
33,2030,f,e4,25,79.28178240022798
35,2030,f,e4,25,80.031889837103
41,2030,f,e4,25,79.57543959676686
42,2030,f,e4,25,85.43393635582609
43,2030,f,e4,25,77.0612997331637
50,2030,f,e4,25,100.91287577351096
51,2030,f,e4,25,90.365800887026
52,2030,f,e4,25,81.21444312665622
53,2030,f,e4,25,53.40456386646895
11,2035,f,e4,25,78.20270555380556
12,2035,f,e4,25,65.35913295415824
13,2035,f,e4,25,86.75081565035022
14,2035,f,e4,25,86.56836900933891
15,2035,f,e4,25,66.7286460848644
16,2035,f,e4,25,66.55952994331427
17,2035,f,e4,25,86.1304872688078
21,2035,f,e4,25,62.42118241295721
22,2035,f,e4,25,78.07175338389544
23,2035,f,e4,25,68.9791568227125
24,2035,f,e4,25,70.41523926333471
25,2035,f,e4,25,72.57441880666427
26,2035,f,e4,25,65.16272974514358
27,2035,f,e4,25,65.6718051741613
28,2035,f,e4,25,59.96978687076122
29,2035,f,e4,25,61.71130000382262
31,2035,f,e4,25,71.31404732030953
32,2035,f,e4,25,75.52955948218742
33,2035,f,e4,25,79.28178240022798
35,2035,f,e4,25,80.031889837103
41,2035,f,e4,25,79.57543959676686
42,2035,f,e4,25,85.43393635582609
43,2035,f,e4,25,77.0612997331637
50,2035,f,e4,25,100.91287577351096
51,2035,f,e4,25,90.365800887026
52,2035,f,e4,25,81.21444312665622
53,2035,f,e4,25,53.40456386646895
11,2040,f,e4,25,78.20270555380556
12,2040,f,e4,25,65.35913295415824
13,2040,f,e4,25,86.75081565035022
14,2040,f,e4,25,86.56836900933891
15,2040,f,e4,25,66.7286460848644
16,2040,f,e4,25,66.55952994331427
17,2040,f,e4,25,86.1304872688078
21,2040,f,e4,25,62.42118241295721
22,2040,f,e4,25,78.07175338389544
23,2040,f,e4,25,68.9791568227125
24,2040,f,e4,25,70.41523926333471
25,2040,f,e4,25,72.57441880666427
26,2040,f,e4,25,65.16272974514358
27,2040,f,e4,25,65.6718051741613
28,2040,f,e4,25,59.96978687076122
29,2040,f,e4,25,61.71130000382262
31,2040,f,e4,25,71.31404732030953
32,2040,f,e4,25,75.52955948218742
33,2040,f,e4,25,79.28178240022798
35,2040,f,e4,25,80.031889837103
41,2040,f,e4,25,79.57543959676686
42,2040,f,e4,25,85.43393635582609
43,2040,f,e4,25,77.0612997331637
50,2040,f,e4,25,100.91287577351096
51,2040,f,e4,25,90.365800887026
52,2040,f,e4,25,81.21444312665622
53,2040,f,e4,25,53.40456386646895
11,2045,f,e4,25,78.20270555380556
12,2045,f,e4,25,65.35913295415824
13,2045,f,e4,25,86.75081565035022
14,2045,f,e4,25,86.56836900933891
15,2045,f,e4,25,66.7286460848644
16,2045,f,e4,25,66.55952994331427
17,2045,f,e4,25,86.1304872688078
21,2045,f,e4,25,62.42118241295721
22,2045,f,e4,25,78.07175338389544
23,2045,f,e4,25,68.9791568227125
24,2045,f,e4,25,70.41523926333471
25,2045,f,e4,25,72.57441880666427
26,2045,f,e4,25,65.16272974514358
27,2045,f,e4,25,65.6718051741613
28,2045,f,e4,25,59.96978687076122
29,2045,f,e4,25,61.71130000382262
31,2045,f,e4,25,71.31404732030953
32,2045,f,e4,25,75.52955948218742
33,2045,f,e4,25,79.28178240022798
35,2045,f,e4,25,80.031889837103
41,2045,f,e4,25,79.57543959676686
42,2045,f,e4,25,85.43393635582609
43,2045,f,e4,25,77.0612997331637
50,2045,f,e4,25,100.91287577351096
51,2045,f,e4,25,90.365800887026
52,2045,f,e4,25,81.21444312665622
53,2045,f,e4,25,53.40456386646895
11,2050,f,e4,25,78.20270555380556
12,2050,f,e4,25,65.35913295415824
13,2050,f,e4,25,86.75081565035022
14,2050,f,e4,25,86.56836900933891
15,2050,f,e4,25,66.7286460848644
16,2050,f,e4,25,66.55952994331427
17,2050,f,e4,25,86.1304872688078
21,2050,f,e4,25,62.42118241295721
22,2050,f,e4,25,78.07175338389544
23,2050,f,e4,25,68.9791568227125
24,2050,f,e4,25,70.41523926333471
25,2050,f,e4,25,72.57441880666427
26,2050,f,e4,25,65.16272974514358
27,2050,f,e4,25,65.6718051741613
28,2050,f,e4,25,59.96978687076122
29,2050,f,e4,25,61.71130000382262
31,2050,f,e4,25,71.31404732030953
32,2050,f,e4,25,75.52955948218742
33,2050,f,e4,25,79.28178240022798
35,2050,f,e4,25,80.031889837103
41,2050,f,e4,25,79.57543959676686
42,2050,f,e4,25,85.43393635582609
43,2050,f,e4,25,77.0612997331637
50,2050,f,e4,25,100.91287577351096
51,2050,f,e4,25,90.365800887026
52,2050,f,e4,25,81.21444312665622
53,2050,f,e4,25,53.40456386646895
11,2055,f,e4,25,78.20270555380556
12,2055,f,e4,25,65.35913295415824
13,2055,f,e4,25,86.75081565035022
14,2055,f,e4,25,86.56836900933891
15,2055,f,e4,25,66.7286460848644
16,2055,f,e4,25,66.55952994331427
17,2055,f,e4,25,86.1304872688078
21,2055,f,e4,25,62.42118241295721
22,2055,f,e4,25,78.07175338389544
23,2055,f,e4,25,68.9791568227125
24,2055,f,e4,25,70.41523926333471
25,2055,f,e4,25,72.57441880666427
26,2055,f,e4,25,65.16272974514358
27,2055,f,e4,25,65.6718051741613
28,2055,f,e4,25,59.96978687076122
29,2055,f,e4,25,61.71130000382262
31,2055,f,e4,25,71.31404732030953
32,2055,f,e4,25,75.52955948218742
33,2055,f,e4,25,79.28178240022798
35,2055,f,e4,25,80.031889837103
41,2055,f,e4,25,79.57543959676686
42,2055,f,e4,25,85.43393635582609
43,2055,f,e4,25,77.0612997331637
50,2055,f,e4,25,100.91287577351096
51,2055,f,e4,25,90.365800887026
52,2055,f,e4,25,81.21444312665622
53,2055,f,e4,25,53.40456386646895
11,2010,f,e5,25,73.74084270818543
12,2010,f,e5,25,68.15873866843073
13,2010,f,e5,25,76.8195257861499
14,2010,f,e5,25,73.84224242498502
15,2010,f,e5,25,66.36112212438974
16,2010,f,e5,25,66.97657851187208
17,2010,f,e5,25,81.91587190421468
21,2010,f,e5,25,71.82031364231092
22,2010,f,e5,25,64.95843330795351
23,2010,f,e5,25,62.254411717359005
24,2010,f,e5,25,59.4302232947717
25,2010,f,e5,25,69.08239410914754
26,2010,f,e5,25,67.67379115169807
27,2010,f,e5,25,59.47001062262589
28,2010,f,e5,25,59.36228661608685
29,2010,f,e5,25,58.39104183359479
31,2010,f,e5,25,62.56341026524168
32,2010,f,e5,25,71.51091076574775
33,2010,f,e5,25,65.54152087458495
35,2010,f,e5,25,75.86789498852897
41,2010,f,e5,25,76.61591556019846
42,2010,f,e5,25,72.38921414842446
43,2010,f,e5,25,62.13218888520791
50,2010,f,e5,25,93.42012087431564
51,2010,f,e5,25,79.33001602839983
52,2010,f,e5,25,73.51138814946923
53,2010,f,e5,25,74.90088382926034
11,2015,f,e5,25,77.11185266055962
12,2015,f,e5,25,64.1828122461056
13,2015,f,e5,25,75.79979756774969
14,2015,f,e5,25,73.84224242498502
15,2015,f,e5,25,64.30871628549109
16,2015,f,e5,25,62.570224662406815
17,2015,f,e5,25,80.62246340046393
21,2015,f,e5,25,69.1881555507079
22,2015,f,e5,25,65.3383071869474
23,2015,f,e5,25,61.88163080887182
24,2015,f,e5,25,59.792602705105665
25,2015,f,e5,25,69.08239410914754
26,2015,f,e5,25,71.25652127149385
27,2015,f,e5,25,55.95296698365338
28,2015,f,e5,25,58.683860483331564
29,2015,f,e5,25,57.322913019565625
31,2015,f,e5,25,65.46370080733898
32,2015,f,e5,25,77.14510373517031
33,2015,f,e5,25,72.1368940443545
35,2015,f,e5,25,79.9812145963408
41,2015,f,e5,25,80.69605307523862
42,2015,f,e5,25,79.813748932878255
43,2015,f,e5,25,68.99093700889969
50,2015,f,e5,25,93.42012087431564
51,2015,f,e5,25,79.33001602839983
52,2015,f,e5,25,81.88610325510496
53,2015,f,e5,25,75.77182433890289
11,2020,f,e5,25,70.79120899985801
12,2020,f,e5,25,53.67500670138919
13,2020,f,e5,25,68.66170003894815
14,2020,f,e5,25,73.84224242498502
15,2020,f,e5,25,58.49356640861158
16,2020,f,e5,25,53.757516963476284
17,2020,f,e5,25,75.01769321754396
21,2020,f,e5,25,62.79577161395772
22,2020,f,e5,25,61.5395683970086
23,2020,f,e5,25,57.40825990702568
24,2020,f,e5,25,53.632152729428114
25,2020,f,e5,25,67.09726784164332
26,2020,f,e5,25,64.0910610319023
27,2020,f,e5,25,52.11619210477429
28,2020,f,e5,25,53.25645142128935
29,2020,f,e5,25,54.1185265774781
31,2020,f,e5,25,61.32042860434283
32,2020,f,e5,25,72.8111091433068
33,2020,f,e5,25,62.656045112810766
35,2020,f,e5,25,70.840504356759
41,2020,f,e5,25,74.34917249628727
42,2020,f,e5,25,80.27778235690661
43,2020,f,e5,25,62.53564465718978
50,2020,f,e5,25,93.42012087431564
51,2020,f,e5,25,79.33001602839983
52,2020,f,e5,25,74.44191205009541
53,2020,f,e5,25,64.4495977135496
11,2025,f,e5,25,70.79120899985801
12,2025,f,e5,25,53.67500670138919
13,2025,f,e5,25,68.66170003894815
14,2025,f,e5,25,73.84224242498502
15,2025,f,e5,25,58.49356640861158
16,2025,f,e5,25,53.757516963476284
17,2025,f,e5,25,75.01769321754396
21,2025,f,e5,25,62.79577161395772
22,2025,f,e5,25,61.5395683970086
23,2025,f,e5,25,57.40825990702568
24,2025,f,e5,25,53.632152729428114
25,2025,f,e5,25,67.09726784164332
26,2025,f,e5,25,64.0910610319023
27,2025,f,e5,25,52.11619210477429
28,2025,f,e5,25,53.25645142128935
29,2025,f,e5,25,54.1185265774781
31,2025,f,e5,25,61.32042860434283
32,2025,f,e5,25,72.8111091433068
33,2025,f,e5,25,62.656045112810766
35,2025,f,e5,25,70.840504356759
41,2025,f,e5,25,74.34917249628727
42,2025,f,e5,25,80.27778235690661
43,2025,f,e5,25,62.53564465718978
50,2025,f,e5,25,93.42012087431564
51,2025,f,e5,25,79.33001602839983
52,2025,f,e5,25,74.44191205009541
53,2025,f,e5,25,64.4495977135496
11,2030,f,e5,25,70.79120899985801
12,2030,f,e5,25,53.67500670138919
13,2030,f,e5,25,68.66170003894815
14,2030,f,e5,25,73.84224242498502
15,2030,f,e5,25,58.49356640861158
16,2030,f,e5,25,53.757516963476284
17,2030,f,e5,25,75.01769321754396
21,2030,f,e5,25,62.79577161395772
22,2030,f,e5,25,61.5395683970086
23,2030,f,e5,25,57.40825990702568
24,2030,f,e5,25,53.632152729428114
25,2030,f,e5,25,67.09726784164332
26,2030,f,e5,25,64.0910610319023
27,2030,f,e5,25,52.11619210477429
28,2030,f,e5,25,53.25645142128935
29,2030,f,e5,25,54.1185265774781
31,2030,f,e5,25,61.32042860434283
32,2030,f,e5,25,72.8111091433068
33,2030,f,e5,25,62.656045112810766
35,2030,f,e5,25,70.840504356759
41,2030,f,e5,25,74.34917249628727
42,2030,f,e5,25,80.27778235690661
43,2030,f,e5,25,62.53564465718978
50,2030,f,e5,25,93.42012087431564
51,2030,f,e5,25,79.33001602839983
52,2030,f,e5,25,74.44191205009541
53,2030,f,e5,25,64.4495977135496
11,2035,f,e5,25,70.79120899985801
12,2035,f,e5,25,53.67500670138919
13,2035,f,e5,25,68.66170003894815
14,2035,f,e5,25,73.84224242498502
15,2035,f,e5,25,58.49356640861158
16,2035,f,e5,25,53.757516963476284
17,2035,f,e5,25,75.01769321754396
21,2035,f,e5,25,62.79577161395772
22,2035,f,e5,25,61.5395683970086
23,2035,f,e5,25,57.40825990702568
24,2035,f,e5,25,53.632152729428114
25,2035,f,e5,25,67.09726784164332
26,2035,f,e5,25,64.0910610319023
27,2035,f,e5,25,52.11619210477429
28,2035,f,e5,25,53.25645142128935
29,2035,f,e5,25,54.1185265774781
31,2035,f,e5,25,61.32042860434283
32,2035,f,e5,25,72.8111091433068
33,2035,f,e5,25,62.656045112810766
35,2035,f,e5,25,70.840504356759
41,2035,f,e5,25,74.34917249628727
42,2035,f,e5,25,80.27778235690661
43,2035,f,e5,25,62.53564465718978
50,2035,f,e5,25,93.42012087431564
51,2035,f,e5,25,79.33001602839983
52,2035,f,e5,25,74.44191205009541
53,2035,f,e5,25,64.4495977135496
11,2040,f,e5,25,70.79120899985801
12,2040,f,e5,25,53.67500670138919
13,2040,f,e5,25,68.66170003894815
14,2040,f,e5,25,73.84224242498502
15,2040,f,e5,25,58.49356640861158
16,2040,f,e5,25,53.757516963476284
17,2040,f,e5,25,75.01769321754396
21,2040,f,e5,25,62.79577161395772
22,2040,f,e5,25,61.5395683970086
23,2040,f,e5,25,57.40825990702568
24,2040,f,e5,25,53.632152729428114
25,2040,f,e5,25,67.09726784164332
26,2040,f,e5,25,64.0910610319023
27,2040,f,e5,25,52.11619210477429
28,2040,f,e5,25,53.25645142128935
29,2040,f,e5,25,54.1185265774781
31,2040,f,e5,25,61.32042860434283
32,2040,f,e5,25,72.8111091433068
33,2040,f,e5,25,62.656045112810766
35,2040,f,e5,25,70.840504356759
41,2040,f,e5,25,74.34917249628727
42,2040,f,e5,25,80.27778235690661
43,2040,f,e5,25,62.53564465718978
50,2040,f,e5,25,93.42012087431564
51,2040,f,e5,25,79.33001602839983
52,2040,f,e5,25,74.44191205009541
53,2040,f,e5,25,64.4495977135496
11,2045,f,e5,25,70.79120899985801
12,2045,f,e5,25,53.67500670138919
13,2045,f,e5,25,68.66170003894815
14,2045,f,e5,25,73.84224242498502
15,2045,f,e5,25,58.49356640861158
16,2045,f,e5,25,53.757516963476284
17,2045,f,e5,25,75.01769321754396
21,2045,f,e5,25,62.79577161395772
22,2045,f,e5,25,61.5395683970086
23,2045,f,e5,25,57.40825990702568
24,2045,f,e5,25,53.632152729428114
25,2045,f,e5,25,67.09726784164332
26,2045,f,e5,25,64.0910610319023
27,2045,f,e5,25,52.11619210477429
28,2045,f,e5,25,53.25645142128935
29,2045,f,e5,25,54.1185265774781
31,2045,f,e5,25,61.32042860434283
32,2045,f,e5,25,72.8111091433068
33,2045,f,e5,25,62.656045112810766
35,2045,f,e5,25,70.840504356759
41,2045,f,e5,25,74.34917249628727
42,2045,f,e5,25,80.27778235690661
43,2045,f,e5,25,62.53564465718978
50,2045,f,e5,25,93.42012087431564
51,2045,f,e5,25,79.33001602839983
52,2045,f,e5,25,74.44191205009541
53,2045,f,e5,25,64.4495977135496
11,2050,f,e5,25,70.79120899985801
12,2050,f,e5,25,53.67500670138919
13,2050,f,e5,25,68.66170003894815
14,2050,f,e5,25,73.84224242498502
15,2050,f,e5,25,58.49356640861158
16,2050,f,e5,25,53.757516963476284
17,2050,f,e5,25,75.01769321754396
21,2050,f,e5,25,62.79577161395772
22,2050,f,e5,25,61.5395683970086
23,2050,f,e5,25,57.40825990702568
24,2050,f,e5,25,53.632152729428114
25,2050,f,e5,25,67.09726784164332
26,2050,f,e5,25,64.0910610319023
27,2050,f,e5,25,52.11619210477429
28,2050,f,e5,25,53.25645142128935
29,2050,f,e5,25,54.1185265774781
31,2050,f,e5,25,61.32042860434283
32,2050,f,e5,25,72.8111091433068
33,2050,f,e5,25,62.656045112810766
35,2050,f,e5,25,70.840504356759
41,2050,f,e5,25,74.34917249628727
42,2050,f,e5,25,80.27778235690661
43,2050,f,e5,25,62.53564465718978
50,2050,f,e5,25,93.42012087431564
51,2050,f,e5,25,79.33001602839983
52,2050,f,e5,25,74.44191205009541
53,2050,f,e5,25,64.4495977135496
11,2055,f,e5,25,70.79120899985801
12,2055,f,e5,25,53.67500670138919
13,2055,f,e5,25,68.66170003894815
14,2055,f,e5,25,73.84224242498502
15,2055,f,e5,25,58.49356640861158
16,2055,f,e5,25,53.757516963476284
17,2055,f,e5,25,75.01769321754396
21,2055,f,e5,25,62.79577161395772
22,2055,f,e5,25,61.5395683970086
23,2055,f,e5,25,57.40825990702568
24,2055,f,e5,25,53.632152729428114
25,2055,f,e5,25,67.09726784164332
26,2055,f,e5,25,64.0910610319023
27,2055,f,e5,25,52.11619210477429
28,2055,f,e5,25,53.25645142128935
29,2055,f,e5,25,54.1185265774781
31,2055,f,e5,25,61.32042860434283
32,2055,f,e5,25,72.8111091433068
33,2055,f,e5,25,62.656045112810766
35,2055,f,e5,25,70.840504356759
41,2055,f,e5,25,74.34917249628727
42,2055,f,e5,25,80.27778235690661
43,2055,f,e5,25,62.53564465718978
50,2055,f,e5,25,93.42012087431564
51,2055,f,e5,25,79.33001602839983
52,2055,f,e5,25,74.44191205009541
53,2055,f,e5,25,64.4495977135496
11,2010,f,e6,25,78.81378857231688
12,2010,f,e6,25,63.120420086370004
13,2010,f,e6,25,53.89023507336732
14,2010,f,e6,25,85.64312757093833
15,2010,f,e6,25,60.12465227508066
16,2010,f,e6,25,62.68956538795593
17,2010,f,e6,25,72.16942086008243
21,2010,f,e6,25,49.39906335799868
22,2010,f,e6,25,54.87574024689408
23,2010,f,e6,25,49.62786823525102
24,2010,f,e6,25,41.15324789990764
25,2010,f,e6,25,52.67940831156094
26,2010,f,e6,25,49.52710381790524
27,2010,f,e6,25,61.72321239654255
28,2010,f,e6,25,58.74735025480389
29,2010,f,e6,25,49.48349559995166
31,2010,f,e6,25,43.871857708239375
32,2010,f,e6,25,50.55794503256262
33,2010,f,e6,25,45.1246385469533
35,2010,f,e6,25,46.02990016648558
41,2010,f,e6,25,54.06105005119486
42,2010,f,e6,25,50.4467748471896
43,2010,f,e6,25,37.13946675152783
50,2010,f,e6,25,57.48861919248269
51,2010,f,e6,25,68.83107216469406
52,2010,f,e6,25,53.78414329334627
53,2010,f,e6,25,49.81615919662528
11,2015,f,e6,25,82.41670462133709
12,2015,f,e6,25,59.438395581331754
13,2015,f,e6,25,53.174877970623506
14,2015,f,e6,25,85.64312757093833
15,2015,f,e6,25,58.265126946985376
16,2015,f,e6,25,58.56525187559041
17,2015,f,e6,25,71.02990368860743
21,2015,f,e6,25,47.58862648100397
22,2015,f,e6,25,55.19665100857183
23,2015,f,e6,25,49.33069537156688
24,2015,f,e6,25,41.40418233832171
