area,year,age_interval,edu,sex,n
53,1991,65-69,e4,0,613.25283579
53,1991,65-69,e4,1,457.83384462
53,1991,65-69,e5,0,969.39017281
53,1991,65-69,e5,1,910.02556661
53,1991,65-69,e6,0,456.97778802
53,1991,65-69,e6,1,1103.67169355
53,1991,70-74,e1,0,2613.01784399
53,1991,70-74,e1,1,1213.05787136
53,1991,70-74,e2,0,921.74687863
53,1991,70-74,e2,1,741.7424234
53,1991,70-74,e3,0,1332.67876554
53,1991,70-74,e3,1,980.16416069
53,1991,70-74,e4,0,440.725171
53,1991,70-74,e4,1,232.68099089
53,1991,70-74,e5,0,467.63143544999997
53,1991,70-74,e5,1,290.02993353
53,1991,70-74,e6,0,146.94102698
53,1991,70-74,e6,1,524.68186146
53,1991,75-79,e1,0,1961.56969357
53,1991,75-79,e1,1,1037.82817105
53,1991,75-79,e2,0,518.16728417
53,1991,75-79,e2,1,437.46105335
53,1991,75-79,e3,0,961.14211772
53,1991,75-79,e3,1,613.32824841
53,1991,75-79,e4,0,214.1603218
53,1991,75-79,e4,1,136.25280323
53,1991,75-79,e5,0,240.14492868
53,1991,75-79,e5,1,129.49788401
53,1991,75-79,e6,0,80.47615485
53,1991,75-79,e6,1,202.06722755
53,1991,80-84,e1,0,1011.72614218
53,1991,80-84,e1,1,538.689899
53,1991,80-84,e2,0,271.65394432
53,1991,80-84,e2,1,239.58025834
53,1991,80-84,e3,0,455.68237568
53,1991,80-84,e3,1,413.00553127
53,1991,80-84,e4,0,147.02855191
53,1991,80-84,e4,1,73.39652137
53,1991,80-84,e5,0,119.38316338999999
53,1991,80-84,e5,1,55.84774013
53,1991,80-84,e6,0,5.8952929
53,1991,80-84,e6,1,63.48360549
53,1991,85-89,e1,0,376.39098884
53,1991,85-89,e1,1,221.84783834
53,1991,85-89,e2,0,123.89055196
53,1991,85-89,e2,1,48.68498158
53,1991,85-89,e3,0,317.08611991
53,1991,85-89,e3,1,86.79061748
53,1991,85-89,e4,0,71.65595782
53,1991,85-89,e4,1,14.26305115
53,1991,85-89,e5,0,50.265428639999996
53,1991,85-89,e5,1,20.44085051
53,1991,85-89,e6,1,37.08563464
53,1991,90-94,e1,0,50.82110771
53,1991,90-94,e1,1,68.9704702
53,1991,90-94,e2,0,27.96012375
53,1991,90-94,e2,1,27.479358949999998
53,1991,90-94,e3,0,111.11469399
53,1991,90-94,e3,1,10.17413094
53,1991,90-94,e4,0,9.63804133
53,1991,90-94,e4,1,13.37042634
53,1991,90-94,e5,0,48.469429919999996
53,1991,95-99,e1,0,15.86806082
53,1991,95-99,e1,1,9.90840871
53,1991,95-99,e2,1,9.47001347
53,1991,95-99,e3,0,18.32619902
53,1991,95-99,e3,1,14.83923167
53,1991,100+,e1,0,13.07425404
53,1991,100+,e4,0,12.93972847
53,1991,100+,e4,1,6.84778278
53,1991,100+,e5,1,25.04452773
11,2000,0-4,NA,0,75407.2350716
11,2000,0-4,NA,1,79297.52588001
11,2000,05-09,e1,0,33108.74858663
11,2000,05-09,e1,1,33909.92712418
11,2000,05-09,e2,0,45605.18151777
11,2000,05-09,e2,1,47334.65210527
11,2000,05-09,e3,0,141.74581078
11,2000,05-09,e3,1,131.42311185
11,2000,10-14,e1,0,1825.73196375
11,2000,10-14,e1,1,2584.40497219
11,2000,10-14,e2,0,28997.43104615
11,2000,10-14,e2,1,36188.0207542
11,2000,10-14,e3,0,46830.64111142
11,2000,10-14,e3,1,41972.02567941
11,2000,10-14,e4,0,1631.05798457
11,2000,10-14,e4,1,1323.06473705
11,2000,15-19,e1,0,1257.43854888
11,2000,15-19,e1,1,1883.59058753
11,2000,15-19,e2,0,7478.15635581
11,2000,15-19,e2,1,10028.46165918
11,2000,15-19,e3,0,38827.99952445
11,2000,15-19,e3,1,44718.62499148
11,2000,15-19,e4,0,24254.96807389
11,2000,15-19,e4,1,20210.24698953
11,2000,15-19,e5,0,5450.71943441
11,2000,15-19,e5,1,2905.12255048
11,2000,15-19,e6,0,11.2151936
11,2000,15-19,e6,1,3.88939716
11,2000,20-24,e1,0,1891.30150708
11,2000,20-24,e1,1,2598.86336897
11,2000,20-24,e2,0,8904.96900654
11,2000,20-24,e2,1,9317.6198945
11,2000,20-24,e3,0,27307.80661256
11,2000,20-24,e3,1,31148.05540846
11,2000,20-24,e4,0,14164.97435144
11,2000,20-24,e4,1,13999.91494782
11,2000,20-24,e5,0,15423.0120258
11,2000,20-24,e5,1,11768.19391381
11,2000,20-24,e6,0,527.53197024
11,2000,20-24,e6,1,351.02311905
11,2000,25-29,e1,0,2367.90285678
11,2000,25-29,e1,1,3312.77340767
11,2000,25-29,e2,0,9723.61714654
11,2000,25-29,e2,1,10480.50239365
11,2000,25-29,e3,0,23939.21961832
11,2000,25-29,e3,1,25511.51379681
11,2000,25-29,e4,0,9574.76508191
11,2000,25-29,e4,1,8850.66776102
11,2000,25-29,e5,0,12807.59741722
11,2000,25-29,e5,1,9357.67769907
11,2000,25-29,e6,0,1460.00882873
11,2000,25-29,e6,1,897.09114663
11,2000,30-34,e1,0,3879.23055301
11,2000,30-34,e1,1,4409.84222067
11,2000,30-34,e2,0,9691.27993961
11,2000,30-34,e2,1,10675.92863316
11,2000,30-34,e3,0,20353.89762421
11,2000,30-34,e3,1,23136.36687537
11,2000,30-34,e4,0,8465.23867048
11,2000,30-34,e4,1,8019.80059368
11,2000,30-34,e5,0,9532.24690488
11,2000,30-34,e5,1,7893.59997879
11,2000,30-34,e6,0,1633.04211034
11,2000,30-34,e6,1,1447.75405586
11,2000,35-39,e1,0,5147.5733413
11,2000,35-39,e1,1,5225.31401348
11,2000,35-39,e2,0,10651.08645347
11,2000,35-39,e2,1,12336.714911
11,2000,35-39,e3,0,15264.37406335
11,2000,35-39,e3,1,17150.33497551
11,2000,35-39,e4,0,5687.53673085
11,2000,35-39,e4,1,6675.81752554
11,2000,35-39,e5,0,7767.39898767
11,2000,35-39,e5,1,7309.55592825
11,2000,35-39,e6,0,2089.20207079
11,2000,35-39,e6,1,1764.94771739
11,2000,40-44,e1,0,5672.28942593
11,2000,40-44,e1,1,5228.11365381
11,2000,40-44,e2,0,9700.48112349
11,2000,40-44,e2,1,11215.56063002
11,2000,40-44,e3,0,10840.64747582
11,2000,40-44,e3,1,12463.14126239
11,2000,40-44,e4,0,3799.07934527
11,2000,40-44,e4,1,4516.68204406
11,2000,40-44,e5,0,5211.76249297
11,2000,40-44,e5,1,5088.66008109
11,2000,40-44,e6,0,1938.72232615
11,2000,40-44,e6,1,1736.7335069
11,2000,45-49,e1,0,6487.3171667
11,2000,45-49,e1,1,5626.59678402
11,2000,45-49,e2,0,8591.94338549
11,2000,45-49,e2,1,9441.91392828
11,2000,45-49,e3,0,6729.8522736
11,2000,45-49,e3,1,8560.01762221
11,2000,45-49,e4,0,2199.8584963
11,2000,45-49,e4,1,2679.39782477
11,2000,45-49,e5,0,3193.291467
11,2000,45-49,e5,1,2797.49801003
11,2000,45-49,e6,0,1217.69615648
11,2000,45-49,e6,1,1501.00784233
11,2000,50-54,e1,0,6549.75643731
11,2000,50-54,e1,1,6069.67672125
11,2000,50-54,e2,0,6376.29463421
11,2000,50-54,e2,1,7586.9770503400005
11,2000,50-54,e3,0,4210.62534209
11,2000,50-54,e3,1,5731.0049225
11,2000,50-54,e4,0,1366.10532656
11,2000,50-54,e4,1,1628.03515211
11,2000,50-54,e5,0,1637.70367018
11,2000,50-54,e5,1,1864.53679742
11,2000,50-54,e6,0,576.40628839
11,2000,50-54,e6,1,983.34652907
11,2000,55-59,e1,0,6540.65225244
11,2000,55-59,e1,1,6308.56087846
11,2000,55-59,e2,0,4555.10030488
11,2000,55-59,e2,1,5624.02301479
11,2000,55-59,e3,0,2603.86397804
11,2000,55-59,e3,1,3809.18093329
11,2000,55-59,e4,0,631.55387456
11,2000,55-59,e4,1,834.3314183800001
11,2000,55-59,e5,0,624.91669863
11,2000,55-59,e5,1,761.2853675
11,2000,55-59,e6,0,257.21211113
11,2000,55-59,e6,1,305.69591535
11,2000,60-64,e1,0,6119.13811415
11,2000,60-64,e1,1,5719.53918261
11,2000,60-64,e2,0,3459.96439139
11,2000,60-64,e2,1,5412.5276123
11,2000,60-64,e3,0,1876.70243256
11,2000,60-64,e3,1,2693.71225936
11,2000,60-64,e4,0,336.25389322
11,2000,60-64,e4,1,619.18124488
11,2000,60-64,e5,0,365.6953472
11,2000,60-64,e5,1,383.00388716
11,2000,60-64,e6,0,49.64462197
11,2000,60-64,e6,1,164.899343
11,2000,65-69,e1,0,4777.46850872
11,2000,65-69,e1,1,4689.00260164
11,2000,65-69,e2,0,1955.82515633
11,2000,65-69,e2,1,3605.2312282
11,2000,65-69,e3,0,893.74889116
11,2000,65-69,e3,1,1688.76545758
11,2000,65-69,e4,0,181.78933531
11,2000,65-69,e4,1,347.02277402
11,2000,65-69,e5,0,143.87579952
11,2000,65-69,e5,1,187.21735563
11,2000,65-69,e6,0,33.46664429
11,2000,65-69,e6,1,79.59822419
11,2000,70-74,e1,0,3497.12982615
11,2000,70-74,e1,1,3837.10318
11,2000,70-74,e2,0,1182.5818772
11,2000,70-74,e2,1,2106.12459184
11,2000,70-74,e3,0,660.09864372
11,2000,70-74,e3,1,915.81922524
11,2000,70-74,e4,0,101.52218459
11,2000,70-74,e4,1,186.57679311
11,2000,70-74,e5,0,106.35862836
11,2000,70-74,e5,1,174.14070397
11,2000,70-74,e6,0,25.28739873
11,2000,70-74,e6,1,33.61743639
11,2000,75-79,e1,0,2127.25784423
11,2000,75-79,e1,1,2527.82767311
11,2000,75-79,e2,0,634.56941053
11,2000,75-79,e2,1,1106.96906829
11,2000,75-79,e3,0,300.31261455
11,2000,75-79,e3,1,492.25748355
11,2000,75-79,e4,0,109.95876859
11,2000,75-79,e4,1,140.1643914
11,2000,75-79,e5,0,22.2910404
11,2000,75-79,e5,1,54.21939309
11,2000,75-79,e6,1,3.51702604
11,2000,80-84,e1,0,1109.72239101
11,2000,80-84,e1,1,1311.32965983
11,2000,80-84,e2,0,325.79671405
11,2000,80-84,e2,1,454.8804528
11,2000,80-84,e3,0,188.16778501
11,2000,80-84,e3,1,187.68186254
11,2000,80-84,e4,0,42.94476759
11,2000,80-84,e4,1,30.86747248
11,2000,80-84,e5,1,32.45858243
11,2000,80-84,e6,0,10.87557483
11,2000,85-89,e1,0,469.95555316
11,2000,85-89,e1,1,443.79018812
11,2000,85-89,e2,0,118.51350826
11,2000,85-89,e2,1,203.92491752
11,2000,85-89,e3,0,52.48804224
11,2000,85-89,e3,1,63.49733871
11,2000,85-89,e4,0,11.65604274
11,2000,85-89,e4,1,19.13871599
11,2000,85-89,e5,0,11.36234454
11,2000,90-94,e1,0,156.42664793
11,2000,90-94,e1,1,68.43662369
11,2000,90-94,e2,0,17.55738188
11,2000,90-94,e2,1,29.34708335
11,2000,90-94,e3,0,23.95370322
11,2000,90-94,e3,1,21.84771886
11,2000,90-94,e5,1,1.75683799
11,2000,95-99,e1,0,87.3376983
11,2000,95-99,e1,1,54.69418997
11,2000,95-99,e2,0,15.81646458
11,2000,95-99,e2,1,9.15320237
11,2000,95-99,e4,0,9.29110751
11,2000,100+,e1,0,35.25370471
11,2000,100+,e1,1,16.413909500000003
11,2000,100+,e2,0,27.746499880000002
11,2000,100+,e3,0,51.23705244
11,2000,100+,e4,0,4.60911636
11,2000,100+,e5,0,13.79511972
12,2000,0-4,NA,0,37779.34915825
12,2000,0-4,NA,1,39021.76178587
12,2000,05-09,e1,0,17107.18747158
12,2000,05-09,e1,1,17796.00439124
12,2000,05-09,e2,0,18376.88825978
12,2000,05-09,e2,1,18133.39964246
12,2000,05-09,e3,0,98.89084879
12,2000,05-09,e3,1,60.51844239
12,2000,10-14,e1,0,2945.70825086
12,2000,10-14,e1,1,3953.45901004
12,2000,10-14,e2,0,15174.58867574
12,2000,10-14,e2,1,17378.94897807
12,2000,10-14,e3,0,14904.09134183
12,2000,10-14,e3,1,12832.36667694
12,2000,10-14,e4,0,482.63927064
12,2000,10-14,e4,1,308.47943732
12,2000,15-19,e1,0,3004.14682593
12,2000,15-19,e1,1,3909.09924223
12,2000,15-19,e2,0,5208.18554693
12,2000,15-19,e2,1,6728.02029273
12,2000,15-19,e3,0,14057.01861579
12,2000,15-19,e3,1,13967.149872
12,2000,15-19,e4,0,9493.00068624
12,2000,15-19,e4,1,7520.5854313
12,2000,15-19,e5,0,1767.75060283
12,2000,15-19,e5,1,1296.86481854
12,2000,15-19,e6,0,2.89642353
12,2000,20-24,e1,0,3318.5274582
12,2000,20-24,e1,1,4830.70535994
12,2000,20-24,e2,0,3788.60756284
12,2000,20-24,e2,1,4696.08250021
12,2000,20-24,e3,0,8848.09204216
12,2000,20-24,e3,1,8401.95239648
12,2000,20-24,e4,0,6553.02886201
12,2000,20-24,e4,1,5743.63581464
12,2000,20-24,e5,0,5591.58003957
12,2000,20-24,e5,1,4405.820724
12,2000,20-24,e6,0,226.63111579
12,2000,20-24,e6,1,108.9939554
12,2000,25-29,e1,0,3593.42224855
12,2000,25-29,e1,1,4352.94006704
12,2000,25-29,e2,0,3438.34532092
12,2000,25-29,e2,1,3542.93906233
12,2000,25-29,e3,0,6256.11039607
12,2000,25-29,e3,1,6612.44368806
12,2000,25-29,e4,0,3982.78464926
12,2000,25-29,e4,1,3234.97819753
12,2000,25-29,e5,0,4570.01064091
12,2000,25-29,e5,1,3564.3267806
12,2000,25-29,e6,0,619.02926164
12,2000,25-29,e6,1,665.44793493
12,2000,30-34,e1,0,3373.68083651
12,2000,30-34,e1,1,4500.65963608
12,2000,30-34,e2,0,2910.80211893
12,2000,30-34,e2,1,3224.2868581
12,2000,30-34,e3,0,5288.22178688
12,2000,30-34,e3,1,5248.20244252
12,2000,30-34,e4,0,3261.09570344
12,2000,30-34,e4,1,2642.25000889
12,2000,30-34,e5,0,3286.08801748
12,2000,30-34,e5,1,2671.7873427
12,2000,30-34,e6,0,959.9161132099999
12,2000,30-34,e6,1,531.67640151
12,2000,35-39,e1,0,3146.68858234
12,2000,35-39,e1,1,3874.52050376
12,2000,35-39,e2,0,2673.92226947
12,2000,35-39,e2,1,2696.65897138
12,2000,35-39,e3,0,4013.02368492
12,2000,35-39,e3,1,3846.61155129
12,2000,35-39,e4,0,2380.38551937
12,2000,35-39,e4,1,2025.18606444
12,2000,35-39,e5,0,2741.04988221
12,2000,35-39,e5,1,2249.54530871
12,2000,35-39,e6,0,748.57243721
12,2000,35-39,e6,1,640.26182361
12,2000,40-44,e1,0,3115.12041384
12,2000,40-44,e1,1,3572.71872154
12,2000,40-44,e2,0,2678.03867989
12,2000,40-44,e2,1,2878.22818912
12,2000,40-44,e3,0,2660.06040299
12,2000,40-44,e3,1,2843.38243804
12,2000,40-44,e4,0,1602.69252495
12,2000,40-44,e4,1,1372.17935384
12,2000,40-44,e5,0,2050.1764285
12,2000,40-44,e5,1,1709.82635049
12,2000,40-44,e6,0,718.74437936
12,2000,40-44,e6,1,684.73184134
12,2000,45-49,e1,0,2808.15058212
12,2000,45-49,e1,1,3351.10504592
12,2000,45-49,e2,0,2326.06613121
12,2000,45-49,e2,1,2174.51302381
12,2000,45-49,e3,0,1973.07323578
12,2000,45-49,e3,1,2067.12291939
12,2000,45-49,e4,0,1083.75953801
12,2000,45-49,e4,1,998.27117323
12,2000,45-49,e5,0,1290.54171279
12,2000,45-49,e5,1,1281.9217546099999
12,2000,45-49,e6,0,570.12909973
12,2000,45-49,e6,1,625.2617646
12,2000,50-54,e1,0,2688.88583832
12,2000,50-54,e1,1,2978.09365288
12,2000,50-54,e2,0,1624.00044666
12,2000,50-54,e2,1,1901.2971673499999
12,2000,50-54,e3,0,1484.61579728
12,2000,50-54,e3,1,1459.15619268
12,2000,50-54,e4,0,762.88070387
12,2000,50-54,e4,1,513.43360783
12,2000,50-54,e5,0,841.72335393
12,2000,50-54,e5,1,752.19420464
12,2000,50-54,e6,0,385.205399
12,2000,50-54,e6,1,369.93749606
12,2000,55-59,e1,0,2956.13625371
12,2000,55-59,e1,1,2960.31827737
12,2000,55-59,e2,0,1074.99100156
12,2000,55-59,e2,1,1294.33512757
12,2000,55-59,e3,0,1143.86718152
12,2000,55-59,e3,1,1117.85653057
12,2000,55-59,e4,0,314.0915371
12,2000,55-59,e4,1,374.65622688999997
12,2000,55-59,e5,0,455.56559642
12,2000,55-59,e5,1,292.08436398
12,2000,55-59,e6,0,94.08895796
12,2000,55-59,e6,1,184.55544567
12,2000,60-64,e1,0,2321.09977078
12,2000,60-64,e1,1,2415.71384678
12,2000,60-64,e2,0,998.51357459
12,2000,60-64,e2,1,1204.06102266
12,2000,60-64,e3,0,763.88688249
12,2000,60-64,e3,1,645.04228395
12,2000,60-64,e4,0,234.97243283
12,2000,60-64,e4,1,300.59317102
12,2000,60-64,e5,0,207.41526068
12,2000,60-64,e5,1,218.06506117
12,2000,60-64,e6,0,156.53947446
12,2000,60-64,e6,1,118.44672765
12,2000,65-69,e1,0,1799.8114096
12,2000,65-69,e1,1,2240.24392729
12,2000,65-69,e2,0,663.35635556
12,2000,65-69,e2,1,841.7927051
12,2000,65-69,e3,0,603.37728923
12,2000,65-69,e3,1,519.04056246
12,2000,65-69,e4,0,120.84201567
12,2000,65-69,e4,1,238.3441457
12,2000,65-69,e5,0,95.90431618
12,2000,65-69,e5,1,149.84899367
12,2000,65-69,e6,0,57.03097343
12,2000,65-69,e6,1,46.24226633
12,2000,70-74,e1,0,1515.57074638
12,2000,70-74,e1,1,2018.32372772
12,2000,70-74,e2,0,598.61852228
12,2000,70-74,e2,1,593.24648431
12,2000,70-74,e3,0,381.41367725
12,2000,70-74,e3,1,410.37930901
12,2000,70-74,e4,0,107.84615665
12,2000,70-74,e4,1,93.35575576
12,2000,70-74,e5,0,63.32287737
12,2000,70-74,e5,1,60.96190386
12,2000,70-74,e6,0,20.53892428
12,2000,70-74,e6,1,20.20383215
12,2000,75-79,e1,0,905.89081772
12,2000,75-79,e1,1,1247.45079049
12,2000,75-79,e2,0,288.3466516
12,2000,75-79,e2,1,317.13693731
12,2000,75-79,e3,0,191.03160289
12,2000,75-79,e3,1,289.90561187000003
12,2000,75-79,e4,0,49.40692468
12,2000,75-79,e4,1,74.6456997
12,2000,75-79,e5,0,41.01953428
12,2000,75-79,e5,1,9.37005753
12,2000,80-84,e1,0,691.99990071
12,2000,80-84,e1,1,628.43181996
12,2000,80-84,e2,0,188.4481637
12,2000,80-84,e2,1,211.34740468
12,2000,80-84,e3,0,75.05367042
12,2000,80-84,e3,1,188.90510081
12,2000,80-84,e4,0,36.94947202
12,2000,80-84,e5,0,23.807296020000003
12,2000,85-89,e1,0,463.00998191
12,2000,85-89,e1,1,402.65189369
12,2000,85-89,e2,0,86.03450857
12,2000,85-89,e2,1,158.50999961
12,2000,85-89,e3,0,108.89001653
12,2000,85-89,e3,1,125.93321459
12,2000,85-89,e4,0,39.03406636
12,2000,85-89,e4,1,12.36261289
12,2000,85-89,e5,0,12.70253699
12,2000,90-94,e1,0,130.73363551
12,2000,90-94,e1,1,89.59255679
12,2000,90-94,e2,0,71.7411128
12,2000,90-94,e2,1,30.86424151
12,2000,90-94,e3,0,10.34594508
12,2000,90-94,e3,1,13.41565627
12,2000,95-99,e1,0,21.62467447
12,2000,95-99,e1,1,13.12323937
12,2000,95-99,e2,1,21.49364066
12,2000,95-99,e5,0,6.9854434
12,2000,100+,e1,0,7.669969330000001
12,2000,100+,e1,1,19.638682590000002
12,2000,100+,e2,0,15.011487650000001
12,2000,100+,e2,1,12.97956498
12,2000,100+,e3,0,33.7420226
12,2000,100+,e3,1,5.58326289
12,2000,100+,e5,0,15.11254285
13,2000,0-4,NA,0,192729.6060809
13,2000,0-4,NA,1,195735.25367617
13,2000,05-09,e1,0,101271.77707982
13,2000,05-09,e1,1,104619.48022233
13,2000,05-09,e2,0,82316.17339848
13,2000,05-09,e2,1,82883.10234899
13,2000,05-09,e3,0,240.61237527
13,2000,05-09,e3,1,115.73147098
13,2000,10-14,e1,0,14224.28363751
13,2000,10-14,e1,1,17691.07793446
13,2000,10-14,e2,0,84536.57100039
13,2000,10-14,e2,1,97509.76462249
13,2000,10-14,e3,0,67210.7400623
13,2000,10-14,e3,1,54673.25918703
13,2000,10-14,e4,0,1609.80318056
13,2000,10-14,e4,1,1054.35897472
13,2000,15-19,e1,0,10600.29693231
13,2000,15-19,e1,1,12537.90319533
13,2000,15-19,e2,0,25595.12824318
13,2000,15-19,e2,1,31747.34824645
13,2000,15-19,e3,0,77103.37813653
13,2000,15-19,e3,1,81026.34039016
13,2000,15-19,e4,0,44215.60839855
13,2000,15-19,e4,1,35724.55576767
13,2000,15-19,e5,0,9481.074674
13,2000,15-19,e5,1,5991.25061711
13,2000,15-19,e6,0,35.64886327
13,2000,15-19,e6,1,39.94151613
13,2000,20-24,e1,0,11740.88875775
13,2000,20-24,e1,1,12895.71438537
13,2000,20-24,e2,0,17800.96428143
13,2000,20-24,e2,1,20700.22691238
13,2000,20-24,e3,0,48096.19170102
13,2000,20-24,e3,1,51521.59215173
13,2000,20-24,e4,0,31478.89936539
13,2000,20-24,e4,1,30263.58684011
13,2000,20-24,e5,0,35588.54365106
13,2000,20-24,e5,1,28186.36564691
13,2000,20-24,e6,0,761.94863361
13,2000,20-24,e6,1,646.88121032
13,2000,25-29,e1,0,11270.57489383
13,2000,25-29,e1,1,13461.48732626
13,2000,25-29,e2,0,14283.87426445
13,2000,25-29,e2,1,17237.27088726
13,2000,25-29,e3,0,35419.27869512
13,2000,25-29,e3,1,37498.05026217
13,2000,25-29,e4,0,20165.02899625
13,2000,25-29,e4,1,18202.98925572
13,2000,25-29,e5,0,33877.34142883
13,2000,25-29,e5,1,28130.09773285
13,2000,25-29,e6,0,2581.47575894
13,2000,25-29,e6,1,2000.85219769
13,2000,30-34,e1,0,10890.4702509
13,2000,30-34,e1,1,12438.6335274
13,2000,30-34,e2,0,12960.55512218
13,2000,30-34,e2,1,14455.21823953
13,2000,30-34,e3,0,27895.53006244
13,2000,30-34,e3,1,29987.5138317
13,2000,30-34,e4,0,14082.14605778
13,2000,30-34,e4,1,14835.55732096
13,2000,30-34,e5,0,25614.03974768
13,2000,30-34,e5,1,22010.60909875
13,2000,30-34,e6,0,3206.38169892
13,2000,30-34,e6,1,2978.66839589
13,2000,35-39,e1,0,11958.33482908
13,2000,35-39,e1,1,12567.82482555
13,2000,35-39,e2,0,14249.34973036
13,2000,35-39,e2,1,15738.39332104
13,2000,35-39,e3,0,21171.5345194
13,2000,35-39,e3,1,22096.72445962
13,2000,35-39,e4,0,10679.57323181
13,2000,35-39,e4,1,11485.77069366
13,2000,35-39,e5,0,20797.26113614
13,2000,35-39,e5,1,19028.69657959
13,2000,35-39,e6,0,3389.62091709
13,2000,35-39,e6,1,3479.17970068
13,2000,40-44,e1,0,10868.37308721
13,2000,40-44,e1,1,11462.93863362
13,2000,40-44,e2,0,13837.61042543
13,2000,40-44,e2,1,15706.56099185
13,2000,40-44,e3,0,15568.71342435
13,2000,40-44,e3,1,15607.00028162
13,2000,40-44,e4,0,8000.94990754
13,2000,40-44,e4,1,7782.67225911
13,2000,40-44,e5,0,14427.07414908
13,2000,40-44,e5,1,13219.5805999
13,2000,40-44,e6,0,2596.15586981
13,2000,40-44,e6,1,3371.29075577
13,2000,45-49,e1,0,10778.62113277
13,2000,45-49,e1,1,10840.18522111
13,2000,45-49,e2,0,11830.34689901
13,2000,45-49,e2,1,13362.40157121
13,2000,45-49,e3,0,11054.866707270001
13,2000,45-49,e3,1,11237.76480674
13,2000,45-49,e4,0,5142.39146652
13,2000,45-49,e4,1,5532.09221161
13,2000,45-49,e5,0,8989.98030599
13,2000,45-49,e5,1,8603.53082339
13,2000,45-49,e6,0,2282.8096519
13,2000,45-49,e6,1,2727.17961487
13,2000,50-54,e1,0,9527.50969848
13,2000,50-54,e1,1,9242.46257375
13,2000,50-54,e2,0,9550.11912987
13,2000,50-54,e2,1,10578.3856654
13,2000,50-54,e3,0,7561.88485491
13,2000,50-54,e3,1,7550.10938184
13,2000,50-54,e4,0,2993.72601666
13,2000,50-54,e4,1,3368.89677532
13,2000,50-54,e5,0,4796.4893684
13,2000,50-54,e5,1,4779.74795833
13,2000,50-54,e6,0,1742.89858471
13,2000,50-54,e6,1,2444.49249107
13,2000,55-59,e1,0,9709.66167296
13,2000,55-59,e1,1,8997.25031427
13,2000,55-59,e2,0,8287.82367151
13,2000,55-59,e2,1,8205.24359249
13,2000,55-59,e3,0,5152.3350282
13,2000,55-59,e3,1,5546.12459017
13,2000,55-59,e4,0,1742.99030328
13,2000,55-59,e4,1,1931.17293272
13,2000,55-59,e5,0,2511.37979614
13,2000,55-59,e5,1,2598.66366378
13,2000,55-59,e6,0,788.70995172
13,2000,55-59,e6,1,1054.55279766
13,2000,60-64,e1,0,9233.37850997
13,2000,60-64,e1,1,8658.78757409
13,2000,60-64,e2,0,6558.77648321
13,2000,60-64,e2,1,6389.77353702
13,2000,60-64,e3,0,4037.45504421
13,2000,60-64,e3,1,3812.1772088
13,2000,60-64,e4,0,1304.94306445
13,2000,60-64,e4,1,1272.70353163
13,2000,60-64,e5,0,1419.31908161
13,2000,60-64,e5,1,1483.15563607
13,2000,60-64,e6,0,446.14554367
13,2000,60-64,e6,1,638.30830693
13,2000,65-69,e1,0,8381.38998213
13,2000,65-69,e1,1,7807.73125494
13,2000,65-69,e2,0,4850.22460862
13,2000,65-69,e2,1,5342.79394119
13,2000,65-69,e3,0,2651.15385462
13,2000,65-69,e3,1,2521.88673845
13,2000,65-69,e4,0,760.12688869
13,2000,65-69,e4,1,711.175932
13,2000,65-69,e5,0,789.00221688
13,2000,65-69,e5,1,647.59810915
13,2000,65-69,e6,0,286.22015528
13,2000,65-69,e6,1,391.51241925
13,2000,70-74,e1,0,5843.09396338
13,2000,70-74,e1,1,6250.53706725
13,2000,70-74,e2,0,3538.85275412
13,2000,70-74,e2,1,3508.62631214
13,2000,70-74,e3,0,1908.63314068
13,2000,70-74,e3,1,1769.99678825
13,2000,70-74,e4,0,465.96637857
13,2000,70-74,e4,1,581.51920749
13,2000,70-74,e5,0,513.8601310399999
13,2000,70-74,e5,1,591.4186028
13,2000,70-74,e6,0,88.16283568
13,2000,70-74,e6,1,169.36789437
13,2000,75-79,e1,0,4058.57302906
13,2000,75-79,e1,1,3937.77480036
13,2000,75-79,e2,0,2205.20040102
13,2000,75-79,e2,1,2038.78750854
13,2000,75-79,e3,0,904.88867804
13,2000,75-79,e3,1,929.09709143
13,2000,75-79,e4,0,556.2377839
13,2000,75-79,e4,1,374.2339465
13,2000,75-79,e5,0,249.32007128
13,2000,75-79,e5,1,429.7851905
13,2000,75-79,e6,0,60.45059206
13,2000,75-79,e6,1,121.18767785
13,2000,80-84,e1,0,2464.75500082
13,2000,80-84,e1,1,2335.07294583
13,2000,80-84,e2,0,1077.5106319
13,2000,80-84,e2,1,1012.89939659
13,2000,80-84,e3,0,642.1834453
13,2000,80-84,e3,1,377.48619604
13,2000,80-84,e4,0,162.72996577
13,2000,80-84,e4,1,167.07737062
13,2000,80-84,e5,0,103.1998584
13,2000,80-84,e5,1,56.0126772
13,2000,80-84,e6,0,34.72033739
13,2000,80-84,e6,1,53.0743168
13,2000,85-89,e1,0,1744.43235511
13,2000,85-89,e1,1,1340.44023071
13,2000,85-89,e2,0,514.41949346
13,2000,85-89,e2,1,521.75708546
13,2000,85-89,e3,0,295.26411082
13,2000,85-89,e3,1,178.36117365
13,2000,85-89,e4,0,125.37142109
13,2000,85-89,e4,1,71.50227233
13,2000,85-89,e5,0,39.224758890000004
13,2000,85-89,e5,1,61.652160030000005
13,2000,85-89,e6,1,32.536139250000005
13,2000,90-94,e1,0,762.37511534
13,2000,90-94,e1,1,333.585672
