age_group,year,area,npx,sex
55,2045,Acre,0.9534707544630933,male
60,2045,Acre,0.9340625983572047,male
65,2045,Acre,0.9117273216290852,male
70,2045,Acre,0.8580302350876019,male
75,2045,Acre,0.7794660171655656,male
80,2045,Acre,0.7007939558511386,male
85,2045,Acre,0.5620379585821045,male
90,2045,Acre,0,male
0,2046,Acre,0.9882236456731063,male
1,2046,Acre,0.9983674753782451,male
5,2046,Acre,0.9992133192084729,male
10,2046,Acre,0.9985930167826953,male
15,2046,Acre,0.9941961782843234,male
20,2046,Acre,0.9922841023684444,male
25,2046,Acre,0.9921875369869793,male
30,2046,Acre,0.9901635843613559,male
35,2046,Acre,0.9884802951670758,male
40,2046,Acre,0.9840717127732346,male
45,2046,Acre,0.9773034746081838,male
50,2046,Acre,0.9704422269434342,male
55,2046,Acre,0.9536642642783121,male
60,2046,Acre,0.93428638924273,male
65,2046,Acre,0.9119707500355084,male
70,2046,Acre,0.8584026137810079,male
75,2046,Acre,0.7800360951124865,male
80,2046,Acre,0.701350102002338,male
85,2046,Acre,0.5628192245053149,male
90,2046,Acre,0,male
0,2047,Acre,0.9882521409551888,male
1,2047,Acre,0.9983781185416312,male
5,2047,Acre,0.9992178356075981,male
10,2047,Acre,0.9986021573907933,male
15,2047,Acre,0.9942316028006367,male
20,2047,Acre,0.9923272304545945,male
25,2047,Acre,0.9922341016787873,male
30,2047,Acre,0.990225016512384,male
35,2047,Acre,0.9885485338903452,male
40,2047,Acre,0.9841600134816368,male
45,2047,Acre,0.9774150584366145,male
50,2047,Acre,0.9705668575621053,male
55,2047,Acre,0.9538449768485854,male
60,2047,Acre,0.9344953870561742,male
65,2047,Acre,0.9121980923962494,male
70,2047,Acre,0.8587504343856233,male
75,2047,Acre,0.7805687003746447,male
80,2047,Acre,0.7018696979000905,male
85,2047,Acre,0.5635493896183364,male
90,2047,Acre,0,male
0,2048,Acre,0.9882776802838874,male
1,2048,Acre,0.9983880546816843,male
5,2048,Acre,0.9992220519484193,male
10,2048,Acre,0.9986106907578532,male
15,2048,Acre,0.9942646747918154,male
20,2048,Acre,0.9923674947275939,male
25,2048,Acre,0.992277574503295,male
30,2048,Acre,0.9902823704369172,male
35,2048,Acre,0.9886122429518124,male
40,2048,Acre,0.9842424544448662,male
45,2048,Acre,0.977519239825634,male
50,2048,Acre,0.9706832217549722,male
55,2048,Acre,0.9540137127651636,male
60,2048,Acre,0.9346905394900825,male
65,2048,Acre,0.9124103785707085,male
70,2048,Acre,0.8590752627667166,male
75,2048,Acre,0.7810662062397415,male
80,2048,Acre,0.7023550575458551,male
85,2048,Acre,0.5642316574612489,male
90,2048,Acre,0,male
0,2049,Acre,0.9883005690651003,male
1,2049,Acre,0.9983973295385034,male
5,2049,Acre,0.9992259876474282,male
10,2049,Acre,0.998618656172891,male
15,2049,Acre,0.9942955463582257,male
20,2049,Acre,0.9924050803052255,male
25,2049,Acre,0.9923181553008494,male
30,2049,Acre,0.9903359096194302,male
35,2049,Acre,0.9886717149466894,male
40,2049,Acre,0.9843194139635837,male
45,2049,Acre,0.9776164963577634,male
50,2049,Acre,0.9707918526462709,male
55,2049,Acre,0.9541712431912729,male
60,2049,Acre,0.93487273726817,male
65,2049,Acre,0.9126085765975528,male
70,2049,Acre,0.8593785716315641,male
75,2049,Acre,0.781530846902354,male
80,2049,Acre,0.7028083594363337,male
85,2049,Acre,0.564869048122355,male
90,2049,Acre,0,male
0,2050,Acre,0.9883210813968918,male
1,2050,Acre,0.9984059860442797,male
5,2050,Acre,0.9992296609285694,male
10,2050,Acre,0.998626090512474,male
15,2050,Acre,0.9943243602753282,male
20,2050,Acre,0.9924401609613316,male
25,2050,Acre,0.9923560316681528,male
30,2050,Acre,0.9903858814157033,male
35,2050,Acre,0.9887272245668198,male
40,2050,Acre,0.9843912472187495,male
45,2050,Acre,0.9777072764694139,male
50,2050,Acre,0.9708932508507885,male
55,2050,Acre,0.9543182924286171,male
60,2050,Acre,0.935042817087723,male
65,2050,Acre,0.9127935958758189,male
70,2050,Acre,0.8596617452091919,male
75,2050,Acre,0.7819647241653205,male
80,2050,Acre,0.7032316530763355,male
85,2050,Acre,0.5654644064892704,male
90,2050,Acre,0,male
0,2051,Acre,0.9883394632297939,male
1,2051,Acre,0.9984140644763264,male
5,2051,Acre,0.9992330888883152,male
10,2051,Acre,0.9986330283722751,male
15,2051,Acre,0.9943512505002258,male
20,2051,Acre,0.9924728997413405,male
25,2051,Acre,0.9923913796222694,male
30,2051,Acre,0.9904325179256029,male
35,2051,Acre,0.9887790295685078,male
40,2051,Acre,0.9844582875176762,male
45,2051,Acre,0.9777920010161711,male
50,2051,Acre,0.9709878862162169,male
55,2051,Acre,0.9544555404068366,male
60,2051,Acre,0.9352015644760701,male
65,2051,Acre,0.9129662902549428,male
70,2051,Acre,0.8599260838136353,male
75,2051,Acre,0.7823698140189144,male
80,2051,Acre,0.703626865375397,male
85,2051,Acre,0.5660204104438286,male
90,2051,Acre,0,male
0,2052,Acre,0.9883559352179064,male
1,2052,Acre,0.9984216026043872,male
5,2052,Acre,0.9992362875582963,male
10,2052,Acre,0.9986395021936978,male
15,2052,Acre,0.994376342659521,male
20,2052,Acre,0.9925034495551833,male
25,2052,Acre,0.9924243642402956,male
30,2052,Acre,0.9904760368341557,male
35,2052,Acre,0.9888273717053344,male
40,2052,Acre,0.9845208474955643,male
45,2052,Acre,0.9778710647829844,male
50,2052,Acre,0.971076199504711,male
55,2052,Acre,0.954583625089411,male
60,2052,Acre,0.9353497165532271,male
65,2052,Acre,0.9131274610248551,male
70,2052,Acre,0.8601728082745799,male
75,2052,Acre,0.7827479730668864,male
80,2052,Acre,0.7039958068976659,male
85,2052,Acre,0.5665395789464458,male
90,2052,Acre,0,male
0,2053,Acre,0.9883706952890705,male
1,2053,Acre,0.9984286358320402,male
5,2053,Acre,0.9992392719654106,male
10,2053,Acre,0.9986455423854161,male
15,2053,Acre,0.9943997545178296,male
20,2053,Acre,0.9925319537467919,male
25,2053,Acre,0.9924551402738027,male
30,2053,Acre,0.9905166422197015,male
35,2053,Acre,0.9888724776245884,male
40,2053,Acre,0.9845792202706513,male
45,2053,Acre,0.9779448379367666,male
50,2053,Acre,0.9711586040107788,male
55,2053,Acre,0.9547031447913013,male
60,2053,Acre,0.9354879646949512,male
65,2053,Acre,0.9132778597996252,male
70,2053,Acre,0.8604030642231028,male
75,2053,Acre,0.7831009447749506,male
80,2053,Acre,0.7043401779409273,male
85,2053,Acre,0.5670242799655625,male
90,2053,Acre,0,male
0,2054,Acre,0.9883839209602184,male
1,2054,Acre,0.9984351973320965,male
5,2054,Acre,0.999242056189371,male
10,2054,Acre,0.9986511774397426,male
15,2054,Acre,0.9944215964265708,male
20,2054,Acre,0.9925585466396987,male
25,2054,Acre,0.9924838527375376,male
30,2054,Acre,0.9905545253283953,male
35,2054,Acre,0.9889145597264783,male
40,2054,Acre,0.9846336805518132,male
45,2054,Acre,0.9780136674198183,male
50,2054,Acre,0.9712354871136544,male
55,2054,Acre,0.9548146604051772,male
60,2054,Acre,0.9356169570922676,male
65,2054,Acre,0.9134181912901547,male
70,2054,Acre,0.8606179262235388,male
75,2054,Acre,0.7834303655228987,male
80,2054,Acre,0.7046615744261457,male
85,2054,Acre,0.5674767382164837,male
90,2054,Acre,0,male
0,2055,Acre,0.9883957714218938,male
1,2055,Acre,0.9984413181759556,male
5,2055,Acre,0.9992446534176757,male
10,2055,Acre,0.9986564340437966,male
15,2055,Acre,0.9944419717528882,male
20,2055,Acre,0.9925833540585471,male
25,2055,Acre,0.9925106374721583,male
30,2055,Acre,0.990589865314737,male
35,2055,Acre,0.988953816985749,male
40,2055,Acre,0.9846844856980591,male
45,2055,Acre,0.9780778782832551,male
50,2055,Acre,0.9713072117631681,male
55,2055,Acre,0.9549186975343755,male
60,2055,Acre,0.9357373012050614,male
65,2055,Acre,0.9135491159631031,male
70,2055,Acre,0.8608184017453031,male
75,2055,Acre,0.78373777044635,male
80,2055,Acre,0.7049614935836376,male
85,2055,Acre,0.5678990426815103,male
90,2055,Acre,0,male
0,2056,Acre,0.9884063894139424,male
1,2056,Acre,0.9984470274569406,male
5,2056,Acre,0.9992470759980152,male
10,2056,Acre,0.9986613371854914,male
15,2056,Acre,0.9944609772887401,male
20,2056,Acre,0.9926064938265489,male
25,2056,Acre,0.9925356216810455,male
30,2056,Acre,0.9906228299481388,male
35,2056,Acre,0.9889904357356974,male
40,2056,Acre,0.9847318767298463,male
45,2056,Acre,0.9781377749602571,male
50,2056,Acre,0.9713741178988519,male
55,2056,Acre,0.9550157485318269,male
60,2056,Acre,0.935849566108625,male
65,2056,Acre,0.9136712525846631,male
70,2056,Acre,0.8610054349708828,male
75,2056,Acre,0.7840245990582569,male
80,2056,Acre,0.7052413394260105,male
85,2056,Acre,0.5682931538897782,male
90,2056,Acre,0,male
0,2057,Acre,0.9884159029124799,male
1,2057,Acre,0.99845235240768,male
5,2057,Acre,0.999249335488142,male
10,2057,Acre,0.9986659102544011,male
15,2057,Acre,0.9944787036403602,male
20,2057,Acre,0.9926280762391188,male
25,2057,Acre,0.9925589244414287,male
30,2057,Acre,0.9906535762858224,male
35,2057,Acre,0.9890245904148995,male
40,2057,Acre,0.98477607929256,male
45,2057,Acre,0.9781936424794846,male
50,2057,Acre,0.9714365238026061,male
55,2057,Acre,0.9551062744450913,male
60,2057,Acre,0.935954284733114,male
65,2057,Acre,0.9137851806489812,male
70,2057,Acre,0.861179910438204,male
75,2057,Acre,0.7842922006437737,male
80,2057,Acre,0.7055024280014486,male
85,2057,Acre,0.5686609109408356,male
90,2057,Acre,0,male
0,2058,Acre,0.9884244266464733,male
1,2058,Acre,0.9984573185116404,male
5,2058,Acre,0.9992514427032517,male
10,2058,Acre,0.9986701751375947,male
15,2058,Acre,0.9944952355984108,male
20,2058,Acre,0.9926482045140733,male
25,2058,Acre,0.9925806571902431,male
30,2058,Acre,0.9906822513125675,male
35,2058,Acre,0.9890564442772071,male
40,2058,Acre,0.9848173045728317,male
45,2058,Acre,0.9782457476194399,male
50,2058,Acre,0.9714947273857544,male
55,2058,Acre,0.9551907068683987,male
60,2058,Acre,0.9360519559967659,male
65,2058,Acre,0.9138914426920106,male
70,2058,Acre,0.8613426565172568,male
75,2058,Acre,0.7845418394250637,male
80,2058,Acre,0.7057459924238247,male
85,2058,Acre,0.5690040382608152,male
90,2058,Acre,0,male
0,2059,Acre,0.9884320634606233,male
1,2059,Acre,0.9984619496089436,male
5,2059,Acre,0.999253407760931,male
10,2059,Acre,0.9986741523105573,male
15,2059,Acre,0.9945106524892567,male
20,2059,Acre,0.9926669752189043,male
25,2059,Acre,0.9926009241852625,male
30,2059,Acre,0.9907089925480033,male
35,2059,Acre,0.9890861500657794,male
40,2059,Acre,0.9848557501686398,male
45,2059,Acre,0.978294340004897,male
50,2059,Acre,0.9715490074116941,male
55,2059,Acre,0.9552694497031807,male
60,2059,Acre,0.9361430468344402,male
65,2059,Acre,0.9139905464923717,male
70,2059,Acre,0.8614944487222173,male
75,2059,Acre,0.784774699495055,male
80,2059,Acre,0.7059731876785217,male
85,2059,Acre,0.5693241520840842,male
90,2059,Acre,0,male
0,2060,Acre,0.9884389055397069,male
1,2060,Acre,0.9984662679966271,male
5,2060,Acre,0.9992552401237419,male
10,2060,Acre,0.9986778609233313,male
15,2060,Acre,0.9945250285078655,male
20,2060,Acre,0.9926844786757344,male
25,2060,Acre,0.9926198229421601,male
30,2060,Acre,0.9907339286222903,male
35,2060,Acre,0.9891138506520741,male
40,2060,Acre,0.9848916009143467,male
45,2060,Acre,0.9783396531468009,male
50,2060,Acre,0.9715996246556726,male
55,2060,Acre,0.9553428808290798,male
60,2060,Acre,0.9362279941236299,male
65,2060,Acre,0.9140829671614507,male
70,2060,Acre,0.8616360128614404,male
75,2060,Acre,0.7849918895212153,male
80,2060,Acre,0.7061850952048723,male
85,2060,Acre,0.5696227666567222,male
90,2060,Acre,0,male
0,2010,Acre,0.9801175911813474,female
1,2010,Acre,0.9970501366487395,female
5,2010,Acre,0.9986612643575252,female
10,2010,Acre,0.997461634746457,female
15,2010,Acre,0.9959900616458294,female
20,2010,Acre,0.9945128645800644,female
25,2010,Acre,0.9945147839597472,female
30,2010,Acre,0.992695909714082,female
35,2010,Acre,0.9916883598631647,female
40,2010,Acre,0.98880563168557,female
45,2010,Acre,0.9821196741795112,female
50,2010,Acre,0.9696939124572787,female
55,2010,Acre,0.9490533224570201,female
60,2010,Acre,0.9224599608768722,female
65,2010,Acre,0.9157551336156824,female
70,2010,Acre,0.8790222770030416,female
75,2010,Acre,0.8118566001935353,female
80,2010,Acre,0.6969801203574209,female
85,2010,Acre,0.5329027489234347,female
90,2010,Acre,0,female
0,2011,Acre,0.981037581629066,female
1,2011,Acre,0.9971568934058888,female
5,2011,Acre,0.9987104473841639,female
10,2011,Acre,0.9975579804576659,female
15,2011,Acre,0.9961331981911541,female
20,2011,Acre,0.9947101379390664,female
25,2011,Acre,0.9947123792032083,female
30,2011,Acre,0.9929548072565239,female
35,2011,Acre,0.9919591314379064,female
40,2011,Acre,0.9891319157977814,female
45,2011,Acre,0.9826170936759291,female
50,2011,Acre,0.9705497718207451,female
55,2011,Acre,0.9505313380561413,female
60,2011,Acre,0.9246482980116572,female
65,2011,Acre,0.9176949154270935,female
70,2011,Acre,0.881485411955263,female
75,2011,Acre,0.8155270926517497,female
80,2011,Acre,0.7027988770940274,female
85,2011,Acre,0.5414003076706173,female
90,2011,Acre,0,female
0,2012,Acre,0.9818854360771516,female
1,2012,Acre,0.9972565959118985,female
5,2012,Acre,0.9987563765318069,female
10,2012,Acre,0.9976479561845498,female
15,2012,Acre,0.9962668772026844,female
20,2012,Acre,0.9948943864446355,female
25,2012,Acre,0.9948969283985719,female
30,2012,Acre,0.9931966257493718,female
35,2012,Acre,0.9922120436003646,female
40,2012,Acre,0.9894366955969703,female
45,2012,Acre,0.9830818079687246,female
50,2012,Acre,0.9713496425241828,female
55,2012,Acre,0.9519135299432848,female
60,2012,Acre,0.9266962635763425,female
65,2012,Acre,0.9195098279322051,female
70,2012,Acre,0.8837913176246088,female
75,2012,Acre,0.8189680401823171,female
80,2012,Acre,0.7082685588986255,female
85,2012,Acre,0.5494208073301716,female
90,2012,Acre,0,female
0,2013,Acre,0.9826647244912687,female
1,2013,Acre,0.9973496904440742,female
5,2013,Acre,0.9987992581821585,female
10,2013,Acre,0.9977319654132183,female
15,2013,Acre,0.9963916969420646,female
20,2013,Acre,0.9950664327493868,female
25,2013,Acre,0.9950692555295702,female
30,2013,Acre,0.9934224420098363,female
35,2013,Acre,0.9924482219827273,female
40,2013,Acre,0.9897213242750171,female
45,2013,Acre,0.9835158648749343,female
50,2013,Acre,0.9720969932508048,female
55,2013,Acre,0.9532057224067431,female
60,2013,Acre,0.9286121951174254,female
65,2013,Acre,0.9212073452874392,female
70,2013,Acre,0.8859492333917478,female
75,2013,Acre,0.8221923245494812,female
80,2013,Acre,0.7134069011420352,female
85,2013,Acre,0.5569845036201986,female
90,2013,Acre,0,female
0,2014,Acre,0.9833792337292072,female
1,2014,Acre,0.9974365960791717,female
5,2014,Acre,0.9988392860690164,female
10,2014,Acre,0.9978103869712824,female
15,2014,Acre,0.9965082192105041,female
20,2014,Acre,0.995227049532213,female
25,2014,Acre,0.9952301345263147,female
30,2014,Acre,0.993633267684006,female
35,2014,Acre,0.9926687241409842,female
40,2014,Acre,0.989987073461982,female
45,2014,Acre,0.9839211900827085,female
50,2014,Acre,0.9727950905196336,female
55,2014,Acre,0.95441341449705,female
60,2014,Acre,0.9304039891920828,female
65,2014,Acre,0.9227945389505208,female
70,2014,Acre,0.8879679226232624,female
75,2014,Acre,0.8252122401074218,female
80,2014,Acre,0.7182310600267874,female
85,2014,Acre,0.5641114839579873,female
90,2014,Acre,0,female
0,2015,Acre,0.9840328740109233,female
1,2015,Acre,0.9975177064401747,female
5,2015,Acre,0.9988766420986259,female
10,2015,Acre,0.9978835766192994,female
15,2015,Acre,0.9966169716902004,female
20,2015,Acre,0.9953769626888119,female
25,2015,Acre,0.9953802924608137,female
30,2015,Acre,0.9938300533796559,female
35,2015,Acre,0.9928745438662561,female
40,2015,Acre,0.9902351383594964,female
45,2015,Acre,0.9842995946879156,female
50,2015,Acre,0.9734470106197407,female
55,2015,Acre,0.9555417975914049,female
60,2015,Acre,0.9320791223262385,female
65,2015,Acre,0.9242780977134243,female
70,2015,Acre,0.8898556937774987,female
75,2015,Acre,0.8280395108482271,female
80,2015,Acre,0.7227576014598208,female
85,2015,Acre,0.5708215897314896,female
90,2015,Acre,0,female
0,2016,Acre,0.9846295992226226,female
1,2016,Acre,0.9975933913085161,female
5,2016,Acre,0.99891149710606,female
10,2016,Acre,0.9979518685188646,female
15,2016,Acre,0.9967184501054034,female
20,2016,Acre,0.9955168542782384,female
25,2016,Acre,0.9955204124981429,female
30,2016,Acre,0.9940136924857071,female
35,2016,Acre,0.9930666151697876,female
40,2016,Acre,0.9904666424886676,female
45,2016,Acre,0.984652782179129,female
50,2016,Acre,0.9740556507224741,female
55,2016,Acre,0.9565957719035053,female
60,2016,Acre,0.9336446709932629,female
65,2016,Acre,0.9256643467018418,female
70,2016,Acre,0.8916204206852892,female
75,2016,Acre,0.8306853077390812,female
80,2016,Acre,0.7270024937872159,female
85,2016,Acre,0.5771343475876866,female
90,2016,Acre,0,female
0,2017,Acre,0.985173340715762,female
1,2017,Acre,0.9976639981059509,female
5,2017,Acre,0.9989440115498066,female
10,2017,Acre,0.9980155765813838,female
15,2017,Acre,0.9968131202087366,female
20,2017,Acre,0.9956473652326389,female
25,2017,Acre,0.9956511366104355,female
30,2017,Acre,0.9941850246868656,female
35,2017,Acre,0.9932458159503493,female
40,2017,Acre,0.9906826420620547,female
45,2017,Acre,0.9849823548810639,female
50,2017,Acre,0.9746237391734079,female
55,2017,Acre,0.9575799618986734,female
60,2017,Acre,0.9351073304890731,female
65,2017,Acre,0.9269592652490459,female
70,2017,Acre,0.8932695618364235,female
75,2017,Acre,0.8331602659511597,female
80,2017,Acre,0.730981103536835,female
85,2017,Acre,0.5830689086203972,female
90,2017,Acre,0,female
0,2018,Acre,0.9856679537953043,female
1,2018,Acre,0.997729853255424,female
5,2018,Acre,0.9989743361490926,female
10,2018,Acre,0.9980749957061659,female
15,2018,Acre,0.9969014196052953,female
20,2018,Acre,0.9957690978469123,female
25,2018,Acre,0.995773068070462,female
30,2018,Acre,0.9943448391946621,female
35,2018,Acre,0.9934129713660912,female
40,2018,Acre,0.9908841300054256,female
45,2018,Acre,0.9852898198917208,female
50,2018,Acre,0.9751538450109962,female
55,2018,Acre,0.9584987306573097,female
60,2018,Acre,0.9364734327093707,female
65,2018,Acre,0.9281685036653906,female
70,2018,Acre,0.8948101786518462,female
75,2018,Acre,0.8354745018163823,female
80,2018,Acre,0.7347081936854487,female
85,2018,Acre,0.5886439948062535,female
90,2018,Acre,0,female
0,2019,Acre,0.9861171757859007,female
1,2019,Acre,0.9977912634327767,female
5,2019,Acre,0.9990026124695848,female
10,2019,Acre,0.9981304029187048,female
15,2019,Acre,0.9969837594303872,female
20,2019,Acre,0.9958826180697246,female
25,2019,Acre,0.9958867737462558,female
30,2019,Acre,0.994493877722356,female
35,2019,Acre,0.9935688569394365,female
40,2019,Acre,0.9910720396630089,female
45,2019,Acre,0.9855765945612005,female
50,2019,Acre,0.9756483867825295,female
55,2019,Acre,0.9593561932751234,female
60,2019,Acre,0.9377489629085515,female
65,2019,Acre,0.929297398988345,female
70,2019,Acre,0.8962489528074238,female
75,2019,Acre,0.8376376294882729,female
80,2019,Acre,0.7381979241964152,female
85,2019,Acre,0.5938778523192505,female
90,2019,Acre,0,female
0,2020,Acre,0.986524594392744,female
1,2020,Acre,0.9978485167217995,female
5,2020,Acre,0.9990289734634004,female
10,2020,Acre,0.9981820584206035,female
15,2020,Acre,0.9970605258976901,female
20,2020,Acre,0.9959884576186112,female
25,2020,Acre,0.9959927862195569,female
30,2020,Acre,0.9946328372329734,female
35,2020,Acre,0.9937142014255171,female
40,2020,Acre,0.9912472482223461,female
45,2020,Acre,0.985844011564267,female
50,2020,Acre,0.9761096407366002,female
55,2020,Acre,0.9601562294076113,female
60,2020,Acre,0.9389395755539603,female
65,2020,Acre,0.9303509898265836,female
70,2020,Acre,0.897592202716118,female
75,2020,Acre,0.839658777356012,female
80,2020,Acre,0.7414638546998462,female
85,2020,Acre,0.5987882114977581,female
90,2020,Acre,0,female
0,2021,Acre,0.9868936250072874,female
